pitch,angle,speed,spin,run,frame,src_frame,total,spread,meanSignal,fovea_total,mid_total,far_total,delta_total,corr_prev,PC1,PC2,PC3,PC4,PC5
cb,0deg,speed+3,spin-500,run29,34,1,600240.160096411,180.33615103923,157.048707508218,188.113478277379,0,600052.046618133,0,1,-3.97773480762161e-12,-8.15451580657817e-29,8.52517901189472e-28,-1.50024668015782e-28,1.4759289666413e-28
cb,0deg,speed+3,spin-500,run29,35,1,600240.160096411,180.33615103923,157.048707508218,188.113478277379,0,600052.046618133,0,1,-3.97773480762161e-12,-8.15451580657817e-29,8.52517901189472e-28,-1.50024668015782e-28,1.4759289666413e-28
cb,0deg,speed+3,spin-500,run29,36,1,600240.160096411,180.33615103923,157.048707508218,188.113478277379,0,600052.046618133,0,1,-3.97773480762161e-12,-3.69591742823468e-29,-1.88834457436822e-28,-2.21164223250436e-28,7.90938480830214e-29
cb,0deg,speed+3,spin-500,run29,37,1,600240.160096411,180.33615103923,157.048707508218,188.113478277379,0,600052.046618133,0,1,-3.97773480762161e-12,-3.69591742823468e-29,-1.88834457436819e-28,4.01745256198738e-28,9.11720249904239e-30
cb,0deg,speed+3,spin-500,run29,38,1,600240.160096411,180.33615103923,157.048707508218,188.113478277379,0,600052.046618133,0,1,-3.97773480762161e-12,-3.69591742823468e-29,-1.88834457436819e-28,3.70858934260187e-28,-6.30321152850686e-29
cb,0deg,speed+3,spin-500,run29,39,1,600240.160096411,180.33615103923,157.048707508218,188.113478277379,0,600052.046618133,0,1,-3.97773480762161e-12,-8.15451580657817e-29,8.52517901189472e-28,-1.50024668015782e-28,1.4759289666413e-28
cb,0deg,speed+3,spin-500,run29,40,1,600240.160096411,180.33615103923,157.048707508218,188.113478277379,0,600052.046618133,0,1,-3.97773480762161e-12,-3.69591742823468e-29,-1.88834457436822e-28,-2.21164223250436e-28,7.90938480830214e-29
cb,0deg,speed+3,spin-500,run29,41,1,600240.160096411,180.33615103923,157.048707508218,188.113478277379,0,600052.046618133,0,1,-3.97773480762161e-12,-3.69591742823468e-29,-1.88834457436819e-28,4.3263157813729e-28,8.12665202831526e-29
cb,0deg,speed+3,spin-500,run29,42,1,600240.160096411,180.33615103923,157.048707508218,188.113478277379,0,600052.046618133,0,1,-3.97773480762161e-12,-3.69591742823468e-29,-1.88834457436822e-28,-2.21164223250436e-28,7.90938480830214e-29
cb,0deg,speed+3,spin-500,run29,43,1,600240.160096411,180.33615103923,157.048707508218,188.113478277379,0,600052.046618133,0,1,-3.97773480762161e-12,-3.69591742823468e-29,-1.88834457436819e-28,4.01745256198738e-28,9.11720249904239e-30
cb,0deg,speed+3,spin-500,run29,44,1,600240.160096411,180.33615103923,157.048707508218,188.113478277379,0,600052.046618133,0,1,-3.97773480762161e-12,-3.69591742823468e-29,-1.88834457436822e-28,-2.52050545188987e-28,6.94453029891085e-30
cb,0deg,speed+3,spin-500,run29,45,1,600240.160096411,180.33615103923,157.048707508218,188.113478277379,0,600052.046618133,0,1,-3.97773480762161e-12,-3.69591742823468e-29,-1.88834457436822e-28,-2.21164223250436e-28,7.90938480830214e-29
cb,0deg,speed+3,spin-500,run29,46,1,600240.160096411,180.33615103923,157.048707508218,188.113478277379,0,600052.046618133,0,1,-3.97773480762161e-12,-3.69591742823468e-29,-1.88834457436819e-28,4.3263157813729e-28,8.12665202831526e-29
cb,0deg,speed+3,spin-500,run29,47,1,600240.160096411,180.33615103923,157.048707508218,188.113478277379,0,600052.046618133,0,1,-3.97773480762161e-12,-3.69591742823468e-29,-1.88834457436822e-28,-2.52050545188987e-28,6.94453029891085e-30
cb,0deg,speed+3,spin-500,run29,48,1,600240.160096411,180.33615103923,157.048707508218,188.113478277379,0,600052.046618133,0,1,-3.97773480762161e-12,-3.69591742823468e-29,-1.88834457436822e-28,-2.21164223250436e-28,7.90938480830214e-29
cb,0deg,speed+3,spin-500,run29,49,1,600240.160096411,180.33615103923,157.048707508218,188.113478277379,0,600052.046618133,0,1,-3.97773480762161e-12,-3.69591742823468e-29,-1.88834457436822e-28,-2.21164223250436e-28,7.90938480830214e-29
cb,0deg,speed+3,spin-500,run29,50,1,600240.160096411,180.33615103923,157.048707508218,188.113478277379,0,600052.046618133,0,1,-3.97773480762161e-12,-8.15451580657817e-29,8.52517901189472e-28,-1.50024668015782e-28,1.4759289666413e-28
cb,0deg,speed+3,spin-500,run29,51,1,600240.160096411,180.33615103923,157.048707508218,188.113478277379,0,600052.046618133,0,1,-3.97773480762161e-12,-8.15451580657817e-29,8.52517901189472e-28,-1.50024668015782e-28,1.4759289666413e-28
cb,0deg,speed+3,spin-500,run29,52,1,600240.160096411,180.33615103923,157.048707508218,188.113478277379,0,600052.046618133,0,1,-3.97773480762161e-12,-3.69591742823468e-29,-1.88834457436822e-28,-2.21164223250436e-28,7.90938480830214e-29
cb,0deg,speed+3,spin-500,run29,53,1,600240.160096411,180.33615103923,157.048707508218,188.113478277379,0,600052.046618133,0,1,-3.97773480762161e-12,-3.69591742823468e-29,-1.88834457436819e-28,4.01745256198738e-28,9.11720249904239e-30
cb,0deg,speed+3,spin-500,run29,54,1,600240.160096411,180.33615103923,157.048707508218,188.113478277379,0,600052.046618133,0,1,-3.97773480762161e-12,-3.69591742823468e-29,-1.88834457436819e-28,3.70858934260187e-28,-6.30321152850686e-29
cb,0deg,speed+3,spin-500,run29,55,1,600240.160096411,180.33615103923,157.048707508218,188.113478277379,0,600052.046618133,0,1,-3.97773480762161e-12,-8.15451580657817e-29,8.52517901189472e-28,-1.50024668015782e-28,1.4759289666413e-28
cb,0deg,speed+3,spin-500,run29,56,1,600240.160096411,180.33615103923,157.048707508218,188.113478277379,0,600052.046618133,0,1,-3.97773480762161e-12,-3.69591742823468e-29,-1.88834457436822e-28,-2.21164223250436e-28,7.90938480830214e-29
cb,0deg,speed+3,spin-500,run29,57,1,600240.160096411,180.33615103923,157.048707508218,188.113478277379,0,600052.046618133,0,1,-3.97773480762161e-12,-3.69591742823468e-29,-1.88834457436819e-28,4.3263157813729e-28,8.12665202831526e-29
cb,0deg,speed+3,spin-500,run29,58,1,600240.160096411,180.33615103923,157.048707508218,188.113478277379,0,600052.046618133,0,1,-3.97773480762161e-12,-3.69591742823468e-29,-1.88834457436822e-28,-2.21164223250436e-28,7.90938480830214e-29
cb,0deg,speed+3,spin-500,run29,59,1,600240.160096411,180.33615103923,157.048707508218,188.113478277379,0,600052.046618133,0,1,-3.97773480762161e-12,-3.69591742823468e-29,-1.88834457436819e-28,4.01745256198738e-28,9.11720249904239e-30
cb,0deg,speed+3,spin-500,run29,60,1,600240.160096411,180.33615103923,157.048707508218,188.113478277379,0,600052.046618133,0,1,-3.97773480762161e-12,-3.69591742823468e-29,-1.88834457436822e-28,-2.52050545188987e-28,6.94453029891085e-30
cb,0deg,speed+3,spin-500,run29,61,1,600240.160096411,180.33615103923,157.048707508218,188.113478277379,0,600052.046618133,0,1,-3.97773480762161e-12,-3.69591742823468e-29,-1.88834457436822e-28,-2.21164223250436e-28,7.90938480830214e-29
cb,0deg,speed+3,spin-500,run29,62,1,600240.160096411,180.33615103923,157.048707508218,188.113478277379,0,600052.046618133,0,1,-3.97773480762161e-12,-3.69591742823468e-29,-1.88834457436819e-28,4.3263157813729e-28,8.12665202831526e-29
cb,0deg,speed+3,spin-500,run29,63,1,600240.160096411,180.33615103923,157.048707508218,188.113478277379,0,600052.046618133,0,1,-3.97773480762161e-12,-3.69591742823468e-29,-1.88834457436822e-28,-2.52050545188987e-28,6.94453029891085e-30
cb,0deg,speed+3,spin-500,run29,64,1,600240.160096411,180.33615103923,157.048707508218,188.113478277379,0,600052.046618133,0,1,-3.97773480762161e-12,-3.69591742823468e-29,-1.88834457436822e-28,-2.21164223250436e-28,7.90938480830214e-29
cb,0deg,speed+3,spin-500,run29,65,1,600240.160096411,180.33615103923,157.048707508218,188.113478277379,0,600052.046618133,0,1,-3.97773480762161e-12,-3.69591742823468e-29,-1.88834457436822e-28,-2.21164223250436e-28,7.90938480830214e-29
cb,0deg,speed+3,spin-500,run29,66,1,600240.160096411,180.33615103923,157.048707508218,188.113478277379,0,600052.046618133,0,1,-3.97773480762161e-12,-8.15451580657817e-29,8.52517901189472e-28,-1.50024668015782e-28,1.4759289666413e-28
cb,0deg,speed+3,spin-500,run29,67,1,600240.160096411,180.33615103923,157.048707508218,188.113478277379,0,600052.046618133,0,1,-3.97773480762161e-12,-8.15451580657817e-29,8.52517901189472e-28,-1.50024668015782e-28,1.4759289666413e-28
cb,0deg,speed+3,spin-500,run29,68,1,600240.160096411,180.33615103923,157.048707508218,188.113478277379,0,600052.046618133,0,1,-3.97773480762161e-12,-3.69591742823468e-29,-1.88834457436822e-28,-2.21164223250436e-28,7.90938480830214e-29
cb,0deg,speed+3,spin-500,run29,69,1,600240.160096411,180.33615103923,157.048707508218,188.113478277379,0,600052.046618133,0,1,-3.97773480762161e-12,-3.69591742823468e-29,-1.88834457436819e-28,4.01745256198738e-28,9.11720249904239e-30
cb,0deg,speed+3,spin-500,run29,70,1,600240.160096411,180.33615103923,157.048707508218,188.113478277379,0,600052.046618133,0,1,-3.97773480762161e-12,-3.69591742823468e-29,-1.88834457436819e-28,3.70858934260187e-28,-6.30321152850686e-29
cb,0deg,speed+3,spin-500,run29,71,1,600240.160096411,180.33615103923,157.048707508218,188.113478277379,0,600052.046618133,0,1,-3.97773480762161e-12,-8.15451580657817e-29,8.52517901189472e-28,-1.50024668015782e-28,1.4759289666413e-28
cb,0deg,speed+3,spin-500,run29,72,1,600240.160096411,180.33615103923,157.048707508218,188.113478277379,0,600052.046618133,0,1,-3.97773480762161e-12,-3.69591742823468e-29,-1.88834457436822e-28,-2.21164223250436e-28,7.90938480830214e-29
cb,0deg,speed+3,spin-500,run29,73,1,600240.160096411,180.33615103923,157.048707508218,188.113478277379,0,600052.046618133,0,1,-3.97773480762161e-12,-3.69591742823468e-29,-1.88834457436819e-28,4.3263157813729e-28,8.12665202831526e-29
cb,0deg,speed+3,spin-500,run29,74,1,600240.160096411,180.33615103923,157.048707508218,188.113478277379,0,600052.046618133,0,1,-3.97773480762161e-12,-3.69591742823468e-29,-1.88834457436822e-28,-2.21164223250436e-28,7.90938480830214e-29
cb,0deg,speed+3,spin-500,run29,75,1,600240.160096411,180.33615103923,157.048707508218,188.113478277379,0,600052.046618133,0,1,-3.97773480762161e-12,-3.69591742823468e-29,-1.88834457436819e-28,4.01745256198738e-28,9.11720249904239e-30
cb,0deg,speed+3,spin-500,run29,76,1,600240.160096411,180.33615103923,157.048707508218,188.113478277379,0,600052.046618133,0,1,-3.97773480762161e-12,-3.69591742823468e-29,-1.88834457436822e-28,-2.52050545188987e-28,6.94453029891085e-30
cb,0deg,speed+3,spin-500,run29,77,1,600240.160096411,180.33615103923,157.048707508218,188.113478277379,0,600052.046618133,0,1,-3.97773480762161e-12,-3.69591742823468e-29,-1.88834457436822e-28,-2.21164223250436e-28,7.90938480830214e-29
cb,0deg,speed+3,spin-500,run29,78,1,600240.160096411,180.33615103923,157.048707508218,188.113478277379,0,600052.046618133,0,1,-3.97773480762161e-12,-3.69591742823468e-29,-1.88834457436819e-28,4.3263157813729e-28,8.12665202831526e-29
cb,0deg,speed+3,spin-500,run29,79,1,600240.160096411,180.33615103923,157.048707508218,188.113478277379,0,600052.046618133,0,1,-3.97773480762161e-12,-3.69591742823468e-29,-1.88834457436822e-28,-2.52050545188987e-28,6.94453029891085e-30
cb,0deg,speed+3,spin-500,run29,80,1,600240.160096411,180.33615103923,157.048707508218,188.113478277379,0,600052.046618133,0,1,-3.97773480762161e-12,-3.69591742823468e-29,-1.88834457436822e-28,-2.21164223250436e-28,7.90938480830214e-29
cb,0deg,speed+3,spin-500,run30,1,1,600228.665254779,180.278087408354,157.045699962004,188.128686479833,0,600040.536568299,NaN,NaN,-3336.55104966245,-1741.18880469489,-1071.9870685509,-720.405766921125,-642.063359615393
cb,0deg,speed+3,spin-500,run30,2,2,600175.132022604,180.228628280494,157.031693360179,188.136908565812,0,599986.995114038,-53.533232175163,0.999994809176073,-3336.47886303475,-1738.28095899421,-1068.82296445655,-718.248294504753,-638.721567807637
cb,0deg,speed+3,spin-500,run30,3,4,600096.610298056,180.13264236518,157.011148691276,188.155989729091,0,599908.454308327,-78.5217245477252,0.999977835466218,-3336.3239406193,-1731.68557873603,-1061.70529134875,-713.428315085539,-630.808973030345
cb,0deg,speed+3,spin-500,run30,4,5,600059.000921733,180.082237047989,157.001308456759,188.167337138504,0,599870.833584594,-37.6093763235258,0.999994842358357,-3336.16799322931,-1727.84984444071,-1057.65673399529,-710.734360607187,-626.369868907936
cb,0deg,speed+3,spin-500,run30,5,7,600065.741457711,179.996544607691,157.003072071615,188.197106504132,0,599877.544351207,6.7405359785771,0.999980213421064,-3335.89148098732,-1719.44092092261,-1048.43902626608,-704.452265953889,-617.10618021681
cb,0deg,speed+3,spin-500,run30,6,8,600080.587704697,179.956333817827,157.006956489978,188.213840165687,0,599892.373864531,14.8462469854858,0.999994892845541,-3335.76157565135,-1714.7273009918,-1043.29250755566,-700.824248089253,-611.95758076185
cb,0deg,speed+3,spin-500,run30,7,9,600111.146728659,179.915305398188,157.014952048315,188.232952234929,0,599922.913776424,30.5590239624726,0.999994664866971,-3335.75156358908,-1709.35147204709,-1037.47182033164,-696.887453464258,-606.083645853368
cb,0deg,speed+3,spin-500,run30,8,11,600200.199982975,179.833917157518,157.038252219512,188.275895001841,0,600011.924087973,89.0532543160953,0.999978401122676,-3335.4496419935,-1697.58415189085,-1024.83525924025,-687.951342325508,-593.331888327725
cb,0deg,speed+3,spin-500,run30,9,12,600273.810055321,179.795956081792,157.057511788415,188.299295463142,0,600085.510759857,73.6100723454729,0.999994147973029,-3335.26489993497,-1691.08803115838,-1017.80735519181,-682.943174459403,-586.329669185485
cb,0deg,speed+3,spin-500,run30,10,14,600456.871486961,179.721513520077,157.105408552318,188.353157434906,0,600268.518329526,183.061431640177,0.999973788127896,-3334.78040147354,-1676.61404456336,-1002.15520665321,-671.438094952523,-570.724826795334
cb,0deg,speed+3,spin-500,run30,11,15,600547.29433973,179.680030710064,157.129067069526,188.381533290032,0,600358.91280644,90.4228527693776,0.999992343967803,-3334.24246297499,-1668.80017232616,-993.646580273378,-665.279909568178,-561.972963182382
cb,0deg,speed+3,spin-500,run30,12,16,600638.41466555,179.63522005391,157.152908075759,188.411395158804,0,600450.003270391,91.1203258195892,0.99999161503146,-3333.79270614256,-1660.16076123663,-984.537307011958,-658.613588382615,-552.465025700252
cb,0deg,speed+3,spin-500,run30,13,18,600882.074667391,179.554909596157,157.216660038564,188.479797054274,0,600693.594870337,243.660001841141,0.999965594227621,-3332.60228063839,-1641.7670856843,-964.783401549749,-643.983352897614,-532.291090220647
cb,0deg,speed+3,spin-500,run30,14,19,601024.329601911,179.514312864833,157.253880063294,188.517132074113,0,600835.812469837,142.254934520344,0.999990482180224,-3331.83069788079,-1631.77130617226,-954.014791603891,-635.939830728735,-521.264498048567
cb,0deg,speed+3,spin-500,run30,15,20,601131.397311311,179.459965070129,157.281893592703,188.553244334221,0,600942.844066977,107.067709399853,0.999989810429782,-3330.77435542504,-1621.00189800071,-942.810302246677,-627.433844150063,-509.15266870682
cb,0deg,speed+3,spin-500,run30,16,22,601416.105036717,179.354655087714,157.356385409921,188.631832518008,0,601227.473204199,284.707725405809,0.999956501471098,-3328.0880274906,-1597.58583388716,-918.2879970212,-608.273906424795,-483.213249412847
cb,0deg,speed+3,spin-500,run30,17,23,601579.097547203,179.29885238467,157.399031278703,188.674068994067,0,601390.423478209,162.992510486045,0.999987930932142,-3326.41237974515,-1584.98165712265,-904.929026953999,-597.670146096473,-469.148593812952
cb,0deg,speed+3,spin-500,run30,18,25,601917.181445519,179.171195062657,157.48748860427,188.76911812957,0,601728.412327389,338.083898315555,0.99994299517486,-3322.27033080569,-1556.3522118084,-875.161964620516,-573.724540923727,-436.445599775979
cb,0deg,speed+3,spin-500,run30,19,26,602104.531901344,179.102072913368,157.536507561838,188.822238382305,0,601915.709662962,187.350455825217,0.99998344733482,-3319.54982898063,-1540.61998779963,-858.582824587813,-560.039935510881,-418.293713941606
cb,0deg,speed+3,spin-500,run30,20,27,602304.341851686,179.024859264813,157.58878646041,188.880087067501,0,602115.461764619,199.809950342285,0.999981399030511,-3316.25641598025,-1523.61603491454,-840.498230234474,-544.850919282042,-398.731876643641
cb,0deg,speed+3,spin-500,run30,21,29,602804.414833986,178.868576729319,157.719627115119,189.016564499246,0,602615.398269487,500.072982300189,0.999912293536873,-3308.10726640945,-1485.5878921777,-799.463087120791,-510.298913625485,-354.481940392623
cb,0deg,speed+3,spin-500,run30,22,30,603089.878801249,178.789197711953,157.794316797815,189.095357248175,0,602900.783444001,285.463967262534,0.999974248109232,-3303.22612215197,-1464.65229457053,-776.640022468498,-490.886373688418,-329.993167938346
cb,0deg,speed+3,spin-500,run30,23,32,603734.533347501,178.616949825204,157.962986223836,189.276143317883,0,603545.257204183,644.654546251986,0.999876634059982,-3291.2604288887,-1416.83815025472,-725.389528460644,-446.692423680538,-274.669071137819
cb,0deg,speed+3,spin-500,run30,24,33,604099.313471224,178.530088537403,158.058428433078,189.373895694037,0,603909.93957553,364.780123723438,0.999964068304246,-3284.28439111696,-1390.18932776776,-696.931264201392,-422.044317967985,-244.088588261628
cb,0deg,speed+3,spin-500,run30,25,34,604502.260278794,178.449359632177,158.163856692515,189.474146025658,0,604312.786132768,402.946807569824,0.999961371803125,-3276.80340729733,-1362.08499190166,-667.392076685075,-395.684547583453,-212.055274619825
cb,0deg,speed+3,spin-500,run30,26,36,605325.749613753,178.271989663997,158.379317010401,189.681642219652,0,605136.067971533,823.489334959188,0.999824545375213,-3258.91926609163,-1299.90540662185,-602.398803014675,-337.920941580714,-140.599651561135
cb,0deg,speed+3,spin-500,run30,27,37,605720.431430295,178.178039225074,158.482582791809,189.783244689832,0,605530.648185605,394.68181654159,0.999954159784431,-3248.9081984579,-1267.26676473729,-568.978649844964,-307.519476688918,-103.125258525721
